Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_centroid_size
Nowra,-34.9,150.60,2008,2008,29,female,3,2.02
Nowra,-34.9,150.60,2008,2008,29,male,3,1.78
Nowra,-34.9,150.60,2008,2008,29,male,3,1.75
Nowra,-34.9,150.60,2008,2008,29,male,3,1.77
Nowra,-34.9,150.60,2008,2008,29,male,3,1.74
Nowra,-34.9,150.60,2008,2008,29,male,3,1.73
Nowra,-34.9,150.60,2008,2008,29,male,3,1.75
Nowra,-34.9,150.60,2008,2008,29,male,3,1.66
Nowra,-34.9,150.60,2008,2008,29,male,3,1.68
Nowra,-34.9,150.60,2008,2008,29,male,3,1.62
Nowra,-34.9,150.60,2008,2008,29,male,3,1.77
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.47
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.48
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.49
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.47
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.46
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.46
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.49
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.48
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.51
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,2.57
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.21
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.12
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.31
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.17
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.16
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.31
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.26
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.16
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.22
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,2.14
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.42
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.44
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.42
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.58
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.43
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.48
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.57
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.54
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.48
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.48
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,2.51
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.25
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.15
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.26
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.22
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.17
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.31
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.22
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.30
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,2.14
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.44
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.49
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.50
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.57
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.50
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.52
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.50
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.45
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.54
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,2.34
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.20
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.25
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.27
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.25
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.27
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.29
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.17
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,2.24
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.19
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.15
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.25
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.19
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.14
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.19
Tilba_Winery,-36.28,150.10,2008,2008,25,female,1,2.17
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.92
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.89
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.92
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.92
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.81
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.98
Tilba_Winery,-36.28,150.10,2008,2008,25,male,1,1.89
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.22
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.23
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.08
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.12
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.21
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,2,2.17
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.82
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.97
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.97
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.89
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.85
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.94
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.84
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.95
Tilba_Winery,-36.28,150.10,2008,2008,25,male,2,1.90
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.16
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.25
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.20
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.18
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.22
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.16
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.25
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.26
Tilba_Winery,-36.28,150.10,2008,2008,25,female,3,2.23
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.91
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.89
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.00
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.92
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.94
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,2.03
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,25,male,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.98
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.03
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.94
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.91
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.02
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.93
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,2.02
Tilba_Winery,-36.28,150.10,2008,2008,29,female,1,1.99
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.75
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.74
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.81
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.72
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.72
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.82
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.71
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.77
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.76
Tilba_Winery,-36.28,150.10,2008,2008,29,male,1,1.70
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.91
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.99
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.94
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.93
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.98
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.97
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,1.99
Tilba_Winery,-36.28,150.10,2008,2008,29,female,2,2.00
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.64
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.76
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.74
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.69
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.72
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.81
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.65
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.73
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.75
Tilba_Winery,-36.28,150.10,2008,2008,29,male,2,1.69
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.95
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.98
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.98
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.04
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.05
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,2.11
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.92
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,29,female,3,1.96
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.75
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.69
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.71
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.75
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.61
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.69
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.66
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.74
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.77
Tilba_Winery,-36.28,150.10,2008,2008,29,male,3,1.80
Bega,-36.67,149.83,2008,2008,18,female,1,2.57
Bega,-36.67,149.83,2008,2008,18,female,1,2.46
Bega,-36.67,149.83,2008,2008,18,female,1,2.51
Bega,-36.67,149.83,2008,2008,18,female,1,2.53
Bega,-36.67,149.83,2008,2008,18,female,1,2.50
Bega,-36.67,149.83,2008,2008,18,female,1,2.45
Bega,-36.67,149.83,2008,2008,18,female,1,2.62
Bega,-36.67,149.83,2008,2008,18,female,1,2.47
Bega,-36.67,149.83,2008,2008,18,female,1,2.53
Bega,-36.67,149.83,2008,2008,18,female,1,2.42
Bega,-36.67,149.83,2008,2008,18,male,1,2.21
Bega,-36.67,149.83,2008,2008,18,male,1,2.20
Bega,-36.67,149.83,2008,2008,18,male,1,2.23
Bega,-36.67,149.83,2008,2008,18,male,1,2.30
Bega,-36.67,149.83,2008,2008,18,male,1,2.29
Bega,-36.67,149.83,2008,2008,18,male,1,2.22
Bega,-36.67,149.83,2008,2008,18,male,1,2.14
Bega,-36.67,149.83,2008,2008,18,male,1,2.38
Bega,-36.67,149.83,2008,2008,18,male,1,2.31
Bega,-36.67,149.83,2008,2008,18,female,2,2.53
Bega,-36.67,149.83,2008,2008,18,female,2,2.50
Bega,-36.67,149.83,2008,2008,18,female,2,2.53
Bega,-36.67,149.83,2008,2008,18,female,2,2.47
Bega,-36.67,149.83,2008,2008,18,female,2,2.46
Bega,-36.67,149.83,2008,2008,18,female,2,2.53
Bega,-36.67,149.83,2008,2008,18,female,2,2.58
Bega,-36.67,149.83,2008,2008,18,female,2,2.42
Bega,-36.67,149.83,2008,2008,18,female,2,2.46
Bega,-36.67,149.83,2008,2008,18,female,2,2.54
Bega,-36.67,149.83,2008,2008,18,male,2,2.31
Bega,-36.67,149.83,2008,2008,18,male,2,2.29
Bega,-36.67,149.83,2008,2008,18,male,2,2.22
Bega,-36.67,149.83,2008,2008,18,male,2,2.36
Bega,-36.67,149.83,2008,2008,18,male,2,2.24
Bega,-36.67,149.83,2008,2008,18,male,2,2.25
Bega,-36.67,149.83,2008,2008,18,male,2,2.31
Bega,-36.67,149.83,2008,2008,18,male,2,2.26
Bega,-36.67,149.83,2008,2008,18,male,2,2.32
Bega,-36.67,149.83,2008,2008,18,male,2,2.23
Bega,-36.67,149.83,2008,2008,18,female,3,2.47
Bega,-36.67,149.83,2008,2008,18,female,3,2.48
Bega,-36.67,149.83,2008,2008,18,female,3,2.50
Bega,-36.67,149.83,2008,2008,18,female,3,2.52
Bega,-36.67,149.83,2008,2008,18,female,3,2.54
Bega,-36.67,149.83,2008,2008,18,female,3,2.55
Bega,-36.67,149.83,2008,2008,18,female,3,2.50
Bega,-36.67,149.83,2008,2008,18,female,3,2.45
Bega,-36.67,149.83,2008,2008,18,female,3,2.48
Bega,-36.67,149.83,2008,2008,18,female,3,2.53
Bega,-36.67,149.83,2008,2008,18,male,3,2.32
Bega,-36.67,149.83,2008,2008,18,male,3,2.26
Bega,-36.67,149.83,2008,2008,18,male,3,2.25
Bega,-36.67,149.83,2008,2008,18,male,3,2.29
Bega,-36.67,149.83,2008,2008,18,male,3,2.32
Bega,-36.67,149.83,2008,2008,18,male,3,2.27
Bega,-36.67,149.83,2008,2008,18,male,3,2.21
Bega,-36.67,149.83,2008,2008,18,male,3,2.22
Bega,-36.67,149.83,2008,2008,18,male,3,2.26
Bega,-36.67,149.83,2008,2008,25,female,1,2.19
Bega,-36.67,149.83,2008,2008,25,female,1,2.22
Bega,-36.67,149.83,2008,2008,25,female,1,2.22
Bega,-36.67,149.83,2008,2008,25,female,1,2.20
Bega,-36.67,149.83,2008,2008,25,female,1,2.21
Bega,-36.67,149.83,2008,2008,25,female,1,2.16
Bega,-36.67,149.83,2008,2008,25,female,1,2.24
Bega,-36.67,149.83,2008,2008,25,female,1,2.29
Bega,-36.67,149.83,2008,2008,25,female,1,2.25
Bega,-36.67,149.83,2008,2008,25,male,1,1.99
Bega,-36.67,149.83,2008,2008,25,male,1,2.00
Bega,-36.67,149.83,2008,2008,25,male,1,1.89
Bega,-36.67,149.83,2008,2008,25,male,1,1.93
Bega,-36.67,149.83,2008,2008,25,male,1,1.94
Bega,-36.67,149.83,2008,2008,25,male,1,1.94
Bega,-36.67,149.83,2008,2008,25,male,1,1.96
Bega,-36.67,149.83,2008,2008,25,male,1,1.95
Bega,-36.67,149.83,2008,2008,25,male,1,1.97
Bega,-36.67,149.83,2008,2008,25,male,1,1.89
Bega,-36.67,149.83,2008,2008,25,male,1,2.03
Bega,-36.67,149.83,2008,2008,25,female,2,2.22
Bega,-36.67,149.83,2008,2008,25,female,2,2.30
Bega,-36.67,149.83,2008,2008,25,female,2,2.28
Bega,-36.67,149.83,2008,2008,25,female,2,2.27
Bega,-36.67,149.83,2008,2008,25,female,2,2.23
Bega,-36.67,149.83,2008,2008,25,female,2,2.27
Bega,-36.67,149.83,2008,2008,25,female,2,2.20
Bega,-36.67,149.83,2008,2008,25,female,2,2.24
Bega,-36.67,149.83,2008,2008,25,female,2,2.24
Bega,-36.67,149.83,2008,2008,25,male,2,1.88
Bega,-36.67,149.83,2008,2008,25,male,2,1.82
Bega,-36.67,149.83,2008,2008,25,male,2,1.97
Bega,-36.67,149.83,2008,2008,25,male,2,1.97
Bega,-36.67,149.83,2008,2008,25,male,2,1.97
Bega,-36.67,149.83,2008,2008,25,male,2,2.01
Bega,-36.67,149.83,2008,2008,25,male,2,1.95
Bega,-36.67,149.83,2008,2008,25,female,3,2.20
Bega,-36.67,149.83,2008,2008,25,female,3,2.19
Bega,-36.67,149.83,2008,2008,25,female,3,2.28
Bega,-36.67,149.83,2008,2008,25,female,3,2.30
Bega,-36.67,149.83,2008,2008,25,female,3,2.27
Bega,-36.67,149.83,2008,2008,25,female,3,2.17
Bega,-36.67,149.83,2008,2008,25,female,3,2.27
Bega,-36.67,149.83,2008,2008,25,female,3,2.28
Bega,-36.67,149.83,2008,2008,25,female,3,2.24
Bega,-36.67,149.83,2008,2008,25,female,3,2.19
Bega,-36.67,149.83,2008,2008,25,female,3,2.19
Bega,-36.67,149.83,2008,2008,25,male,3,1.92
Bega,-36.67,149.83,2008,2008,25,male,3,2.01
Bega,-36.67,149.83,2008,2008,25,male,3,1.96
Bega,-36.67,149.83,2008,2008,25,male,3,1.99
Bega,-36.67,149.83,2008,2008,25,male,3,1.85
Bega,-36.67,149.83,2008,2008,25,male,3,1.94
Bega,-36.67,149.83,2008,2008,25,male,3,1.93
Bega,-36.67,149.83,2008,2008,25,male,3,1.94
Bega,-36.67,149.83,2008,2008,25,male,3,1.97
Bega,-36.67,149.83,2008,2008,25,male,3,1.96
Bega,-36.67,149.83,2008,2008,29,female,1,2.12
Bega,-36.67,149.83,2008,2008,29,female,1,2.07
Bega,-36.67,149.83,2008,2008,29,female,1,1.98
Bega,-36.67,149.83,2008,2008,29,female,1,1.98
Bega,-36.67,149.83,2008,2008,29,female,1,1.98
Bega,-36.67,149.83,2008,2008,29,female,1,1.98
Bega,-36.67,149.83,2008,2008,29,female,1,1.89
Bega,-36.67,149.83,2008,2008,29,female,1,2.06
Bega,-36.67,149.83,2008,2008,29,female,1,2.08
Bega,-36.67,149.83,2008,2008,29,female,1,2.04
Bega,-36.67,149.83,2008,2008,29,male,1,1.81
Bega,-36.67,149.83,2008,2008,29,male,1,1.82
Bega,-36.67,149.83,2008,2008,29,male,1,1.78
Bega,-36.67,149.83,2008,2008,29,male,1,1.78
Bega,-36.67,149.83,2008,2008,29,male,1,1.82
Bega,-36.67,149.83,2008,2008,29,male,1,1.79
Bega,-36.67,149.83,2008,2008,29,male,1,1.76
Bega,-36.67,149.83,2008,2008,29,male,1,1.73
Bega,-36.67,149.83,2008,2008,29,male,1,1.78
Bega,-36.67,149.83,2008,2008,29,male,1,1.62
Bega,-36.67,149.83,2008,2008,29,female,2,2.03
Bega,-36.67,149.83,2008,2008,29,female,2,1.94
Bega,-36.67,149.83,2008,2008,29,female,2,2.05
Bega,-36.67,149.83,2008,2008,29,female,2,2.05
Bega,-36.67,149.83,2008,2008,29,female,2,2.04
Bega,-36.67,149.83,2008,2008,29,female,2,1.97
Bega,-36.67,149.83,2008,2008,29,female,2,2.01
Bega,-36.67,149.83,2008,2008,29,female,2,1.99
Bega,-36.67,149.83,2008,2008,29,female,2,2.09
Bega,-36.67,149.83,2008,2008,29,male,2,1.80
Bega,-36.67,149.83,2008,2008,29,male,2,1.80
Bega,-36.67,149.83,2008,2008,29,male,2,1.72
Bega,-36.67,149.83,2008,2008,29,male,2,1.82
Bega,-36.67,149.83,2008,2008,29,male,2,1.77
Bega,-36.67,149.83,2008,2008,29,male,2,1.78
Bega,-36.67,149.83,2008,2008,29,male,2,1.75
Bega,-36.67,149.83,2008,2008,29,male,2,1.81
Bega,-36.67,149.83,2008,2008,29,male,2,1.70
Bega,-36.67,149.83,2008,2008,29,male,2,1.81
Bega,-36.67,149.83,2008,2008,29,female,3,1.88
Bega,-36.67,149.83,2008,2008,29,female,3,1.99
Bega,-36.67,149.83,2008,2008,29,female,3,2.07
Bega,-36.67,149.83,2008,2008,29,female,3,2.00
Bega,-36.67,149.83,2008,2008,29,female,3,1.93
Bega,-36.67,149.83,2008,2008,29,female,3,2.01
Bega,-36.67,149.83,2008,2008,29,female,3,1.98
Bega,-36.67,149.83,2008,2008,29,female,3,1.90
Bega,-36.67,149.83,2008,2008,29,female,3,2.05
Bega,-36.67,149.83,2008,2008,29,female,3,1.97
Bega,-36.67,149.83,2008,2008,29,male,3,1.77
Bega,-36.67,149.83,2008,2008,29,male,3,1.81
Bega,-36.67,149.83,2008,2008,29,male,3,1.80
Bega,-36.67,149.83,2008,2008,29,male,3,1.72
Bega,-36.67,149.83,2008,2008,29,male,3,1.65
Bega,-36.67,149.83,2008,2008,29,male,3,1.69
Bega,-36.67,149.83,2008,2008,29,male,3,1.76
Bega,-36.67,149.83,2008,2008,29,male,3,1.72
Bega,-36.67,149.83,2008,2008,29,male,3,1.66
Bega,-36.67,149.83,2008,2008,29,male,3,1.81
Wandin,-37.77,145.42,2008,2008,18,female,1,2.51
Wandin,-37.77,145.42,2008,2008,18,female,1,2.44
Wandin,-37.77,145.42,2008,2008,18,female,1,2.45
Wandin,-37.77,145.42,2008,2008,18,female,1,2.49
Wandin,-37.77,145.42,2008,2008,18,female,1,2.51
Wandin,-37.77,145.42,2008,2008,18,female,1,2.57
Wandin,-37.77,145.42,2008,2008,18,female,1,2.54
Wandin,-37.77,145.42,2008,2008,18,female,1,2.48
Wandin,-37.77,145.42,2008,2008,18,female,1,2.43
Wandin,-37.77,145.42,2008,2008,18,female,1,2.47
Wandin,-37.77,145.42,2008,2008,18,male,1,2.25
Wandin,-37.77,145.42,2008,2008,18,male,1,2.26
Wandin,-37.77,145.42,2008,2008,18,male,1,2.13
Wandin,-37.77,145.42,2008,2008,18,male,1,2.17
Wandin,-37.77,145.42,2008,2008,18,male,1,2.34
Wandin,-37.77,145.42,2008,2008,18,male,1,2.28
Wandin,-37.77,145.42,2008,2008,18,male,1,2.23
Wandin,-37.77,145.42,2008,2008,18,male,1,2.23
Wandin,-37.77,145.42,2008,2008,18,male,1,2.27
Wandin,-37.77,145.42,2008,2008,18,male,1,2.19
Wandin,-37.77,145.42,2008,2008,18,female,2,2.61
Wandin,-37.77,145.42,2008,2008,18,female,2,2.49
Wandin,-37.77,145.42,2008,2008,18,female,2,2.56
Wandin,-37.77,145.42,2008,2008,18,female,2,2.52
Wandin,-37.77,145.42,2008,2008,18,female,2,2.42
Wandin,-37.77,145.42,2008,2008,18,female,2,2.58
Wandin,-37.77,145.42,2008,2008,18,female,2,2.56
Wandin,-37.77,145.42,2008,2008,18,female,2,2.60
Wandin,-37.77,145.42,2008,2008,18,female,2,2.55
Wandin,-37.77,145.42,2008,2008,18,female,2,2.45
Wandin,-37.77,145.42,2008,2008,18,male,2,2.30
Wandin,-37.77,145.42,2008,2008,18,male,2,2.14
Wandin,-37.77,145.42,2008,2008,18,male,2,2.24
Wandin,-37.77,145.42,2008,2008,18,male,2,2.26
Wandin,-37.77,145.42,2008,2008,18,male,2,2.23
Wandin,-37.77,145.42,2008,2008,18,male,2,2.23
Wandin,-37.77,145.42,2008,2008,18,male,2,2.28
Wandin,-37.77,145.42,2008,2008,18,male,2,2.26
Wandin,-37.77,145.42,2008,2008,18,male,2,2.29
Wandin,-37.77,145.42,2008,2008,18,male,2,2.21
Wandin,-37.77,145.42,2008,2008,18,female,3,2.57
Wandin,-37.77,145.42,2008,2008,18,female,3,2.48
Wandin,-37.77,145.42,2008,2008,18,female,3,2.42
Wandin,-37.77,145.42,2008,2008,18,female,3,2.45
Wandin,-37.77,145.42,2008,2008,18,female,3,2.47
Wandin,-37.77,145.42,2008,2008,18,female,3,2.55
Wandin,-37.77,145.42,2008,2008,18,female,3,2.60
Wandin,-37.77,145.42,2008,2008,18,female,3,2.50
Wandin,-37.77,145.42,2008,2008,18,female,3,2.44
Wandin,-37.77,145.42,2008,2008,18,female,3,2.44
Wandin,-37.77,145.42,2008,2008,18,male,3,2.19
Wandin,-37.77,145.42,2008,2008,18,male,3,2.10
Wandin,-37.77,145.42,2008,2008,18,male,3,2.18
Wandin,-37.77,145.42,2008,2008,18,male,3,2.19
Wandin,-37.77,145.42,2008,2008,18,male,3,2.19
Wandin,-37.77,145.42,2008,2008,18,male,3,2.27
Wandin,-37.77,145.42,2008,2008,18,male,3,2.29
Wandin,-37.77,145.42,2008,2008,18,male,3,2.31
Wandin,-37.77,145.42,2008,2008,25,female,1,2.26
Wandin,-37.77,145.42,2008,2008,25,female,1,2.26
Wandin,-37.77,145.42,2008,2008,25,female,1,2.25
Wandin,-37.77,145.42,2008,2008,25,female,1,2.25
Wandin,-37.77,145.42,2008,2008,25,female,1,2.20
Wandin,-37.77,145.42,2008,2008,25,female,1,2.25
Wandin,-37.77,145.42,2008,2008,25,female,1,2.19
Wandin,-37.77,145.42,2008,2008,25,female,1,2.25
Wandin,-37.77,145.42,2008,2008,25,female,1,2.28
Wandin,-37.77,145.42,2008,2008,25,male,1,1.97
Wandin,-37.77,145.42,2008,2008,25,male,1,2.01
Wandin,-37.77,145.42,2008,2008,25,male,1,2.01
Wandin,-37.77,145.42,2008,2008,25,male,1,1.94
Wandin,-37.77,145.42,2008,2008,25,male,1,1.93
Wandin,-37.77,145.42,2008,2008,25,male,1,1.96
Wandin,-37.77,145.42,2008,2008,25,male,1,2.00
Wandin,-37.77,145.42,2008,2008,25,male,1,1.98
Wandin,-37.77,145.42,2008,2008,25,male,1,1.97
Wandin,-37.77,145.42,2008,2008,25,male,1,1.97
Wandin,-37.77,145.42,2008,2008,25,female,2,2.24
Wandin,-37.77,145.42,2008,2008,25,female,2,2.26
Wandin,-37.77,145.42,2008,2008,25,female,2,2.19
Wandin,-37.77,145.42,2008,2008,25,female,2,2.18
Wandin,-37.77,145.42,2008,2008,25,female,2,2.22
Wandin,-37.77,145.42,2008,2008,25,female,2,2.20
Wandin,-37.77,145.42,2008,2008,25,female,2,2.18
